cod;classes;bandas;value;comp_onda
3;vegetacao;NIR;0,2795175;0,86
3;vegetacao;NIR;0,2532275;0,86
3;vegetacao;NIR;0,28129125;0,86
3;vegetacao;NIR;0,25665125;0,86
3;vegetacao;NIR;0,270745;0,86
3;vegetacao;NIR;0,19897;0,86
3;vegetacao;NIR;0,2856775;0,86
3;vegetacao;NIR;0,2576;0,86
3;vegetacao;NIR;0,230155;0,86
3;vegetacao;NIR;0,3083375;0,86
3;vegetacao;NIR;0,25277375;0,86
3;vegetacao;NIR;0,25610125;0,86
3;vegetacao;NIR;0,2503675;0,86
3;vegetacao;NIR;0,24649;0,86
3;vegetacao;NIR;0,2550975;0,86
3;vegetacao;NIR;0,2466825;0,86
3;vegetacao;NIR;0,2499825;0,86
3;vegetacao;NIR;0,242365;0,86
3;vegetacao;NIR;0,255785;0,86
3;vegetacao;NIR;0,25871375;0,86
3;vegetacao;NIR;0,24026125;0,86
3;vegetacao;NIR;0,25742125;0,86
3;vegetacao;NIR;0,2339775;0,86
3;vegetacao;NIR;0,2426675;0,86
3;vegetacao;NIR;0,23549;0,86
3;vegetacao;NIR;0,2429975;0,86
3;vegetacao;NIR;0,244125;0,86
3;vegetacao;NIR;0,25648625;0,86
3;vegetacao;NIR;0,241925;0,86
3;vegetacao;NIR;0,26233;0,86
3;vegetacao;NIR;0,25436875;0,86
3;vegetacao;NIR;0,262495;0,86
3;vegetacao;NIR;0,2527325;0,86
3;vegetacao;NIR;0,2536125;0,86
3;vegetacao;NIR;0,2471225;0,86
3;vegetacao;NIR;0,2439325;0,86
3;vegetacao;NIR;0,2142325;0,86
3;vegetacao;NIR;0,22246875;0,86
3;vegetacao;NIR;0,2478375;0,86
3;vegetacao;NIR;0,245225;0,86
3;vegetacao;NIR;0,237635;0,86
3;vegetacao;NIR;0,25012;0,86
3;vegetacao;NIR;0,2506975;0,86
3;vegetacao;NIR;0,25111;0,86
3;vegetacao;NIR;0,2347475;0,86
3;vegetacao;NIR;0,2574625;0,86
3;vegetacao;NIR;0,24331375;0,86
3;vegetacao;NIR;0,246325;0,86
3;vegetacao;NIR;0,20931;0,86
3;vegetacao;NIR;0,2259475;0,86
3;vegetacao;NIR;0,225865;0,86
3;vegetacao;NIR;0,252705;0,86
3;vegetacao;NIR;0,204195;0,86
3;vegetacao;NIR;0,216625;0,86
3;vegetacao;NIR;0,2314475;0,86
3;vegetacao;NIR;0,257545;0,86
3;vegetacao;NIR;0,2831475;0,86
3;vegetacao;NIR;0,26244;0,86
3;vegetacao;NIR;0,23844625;0,86
3;vegetacao;NIR;0,25412125;0,86
3;vegetacao;NIR;0,24649;0,86
3;vegetacao;NIR;0,25375;0,86
3;vegetacao;NIR;0,2604875;0,86
3;vegetacao;NIR;0,2522375;0,86
3;vegetacao;NIR;0,2663175;0,86
3;vegetacao;NIR;0,25452;0,86
3;vegetacao;NIR;0,24925375;0,86
3;vegetacao;NIR;0,2631825;0,86
3;vegetacao;NIR;0,2455275;0,86
3;vegetacao;NIR;0,18636125;0,86
3;vegetacao;NIR;0,21778;0,86
3;vegetacao;NIR;0,2202;0,86
3;vegetacao;NIR;0,281965;0,86
3;vegetacao;NIR;0,26013;0,86
3;vegetacao;NIR;0,2638425;0,86
3;vegetacao;NIR;0,228835;0,86
3;vegetacao;NIR;0,22959125;0,86
3;vegetacao;NIR;0,1805175;0,86
3;vegetacao;NIR;0,258205;0,86
3;vegetacao;NIR;0,25804;0,86
3;vegetacao;NIR;0,2304575;0,86
3;vegetacao;NIR;0,260295;0,86
3;vegetacao;NIR;0,2504225;0,86
3;vegetacao;NIR;0,2579025;0,86
3;vegetacao;NIR;0,2651625;0,86
3;vegetacao;NIR;0,2454175;0,86
3;vegetacao;NIR;0,22829875;0,86
3;vegetacao;NIR;0,24955625;0,86
3;vegetacao;NIR;0,24803;0,86
3;vegetacao;NIR;0,22689625;0,86
3;vegetacao;NIR;0,245995;0,86
3;vegetacao;NIR;0,230705;0,86
3;vegetacao;NIR;0,23470625;0,86
3;vegetacao;NIR;0,23912;0,86
3;vegetacao;NIR;0,240935;0,86
3;vegetacao;NIR;0,25144;0,86
3;vegetacao;NIR;0,249735;0,86
3;vegetacao;NIR;0,2661525;0,86
3;vegetacao;NIR;0,2329325;0,86
3;vegetacao;NIR;0,25522125;0,86
3;vegetacao;NIR;0,24297;0,86
3;vegetacao;NIR;0,2481125;0,86
3;vegetacao;NIR;0,258535;0,86
3;vegetacao;NIR;0,233345;0,86
3;vegetacao;NIR;0,259745;0,86
3;vegetacao;NIR;0,24451;0,86
3;vegetacao;NIR;0,24748;0,86
3;vegetacao;NIR;0,2723675;0,86
3;vegetacao;NIR;0,2530625;0,86
3;vegetacao;NIR;0,2448125;0,86
3;vegetacao;NIR;0,25238875;0,86
3;vegetacao;NIR;0,24924;0,86
3;vegetacao;NIR;0,26299;0,86
3;vegetacao;NIR;0,2451425;0,86
3;vegetacao;NIR;0,2499275;0,86
3;vegetacao;NIR;0,2669225;0,86
3;vegetacao;NIR;0,24638;0,86
3;vegetacao;NIR;0,26552;0,86
3;vegetacao;NIR;0,26215125;0,86
3;vegetacao;NIR;0,2438775;0,86
3;vegetacao;NIR;0,27037375;0,86
3;vegetacao;NIR;0,260625;0,86
3;vegetacao;NIR;0,28213;0,86
3;vegetacao;NIR;0,24309375;0,86
3;vegetacao;NIR;0,2484425;0,86
3;vegetacao;NIR;0,27355;0,86
3;vegetacao;NIR;0,252375;0,86
3;vegetacao;NIR;0,236755;0,86
3;vegetacao;NIR;0,23637;0,86
3;vegetacao;NIR;0,2585625;0,86
3;vegetacao;NIR;0,231585;0,86
3;vegetacao;NIR;0,3070725;0,86
3;vegetacao;NIR;0,2983;0,86
3;vegetacao;NIR;0,31359;0,86
3;vegetacao;NIR;0,2596625;0,86
3;vegetacao;NIR;0,25881;0,86
3;vegetacao;NIR;0,25551;0,86
3;vegetacao;NIR;0,24738375;0,86
3;vegetacao;NIR;0,250395;0,86
3;vegetacao;NIR;0,26094125;0,86
3;vegetacao;NIR;0,26553375;0,86
3;vegetacao;NIR;0,273605;0,86
3;vegetacao;NIR;0,2520175;0,86
3;vegetacao;NIR;0,25766875;0,86
3;vegetacao;NIR;0,27059375;0,86
3;vegetacao;NIR;0,28904625;0,86
3;vegetacao;NIR;0,244125;0,86
3;vegetacao;NIR;0,238515;0,86
3;vegetacao;NIR;0,263595;0,86
3;vegetacao;NIR;0,30105;0,86
3;vegetacao;NIR;0,243355;0,86
3;vegetacao;NIR;0,3042675;0,86
3;vegetacao;NIR;0,2612575;0,86
3;vegetacao;NIR;0,27320625;0,86
3;vegetacao;NIR;0,2617525;0,86
3;vegetacao;NIR;0,23456875;0,86
3;vegetacao;NIR;0,24286;0,86
3;vegetacao;NIR;0,270745;0,86
3;vegetacao;NIR;0,254135;0,86
3;vegetacao;NIR;0,23377125;0,86
3;vegetacao;NIR;0,247425;0,86
3;vegetacao;NIR;0,2583425;0,86
3;vegetacao;NIR;0,260845;0,86
3;vegetacao;NIR;0,25505625;0,86
3;vegetacao;NIR;0,24312125;0,86
3;vegetacao;NIR;0,22103875;0,86
3;vegetacao;NIR;0,2328225;0,86
3;vegetacao;NIR;0,206175;0,86
3;vegetacao;NIR;0,23434875;0,86
3;vegetacao;NIR;0,2224;0,86
3;vegetacao;NIR;0,23604;0,86
3;vegetacao;NIR;0,2298525;0,86
3;vegetacao;NIR;0,25040875;0,86
3;vegetacao;NIR;0,2524025;0,86
3;vegetacao;NIR;0,25797125;0,86
3;vegetacao;NIR;0,25177;0,86
3;vegetacao;NIR;0,2492675;0,86
3;vegetacao;NIR;0,253915;0,86
3;vegetacao;NIR;0,2609;0,86
3;vegetacao;NIR;0,2536125;0,86
3;vegetacao;NIR;0,239835;0,86
3;vegetacao;NIR;0,2588925;0,86
3;vegetacao;NIR;0,2642;0,86
3;vegetacao;NIR;0,2625775;0,86
3;vegetacao;NIR;0,2659875;0,86
3;vegetacao;NIR;0,268765;0,86
3;vegetacao;NIR;0,257875;0,86
3;vegetacao;NIR;0,26294875;0,86
3;vegetacao;NIR;0,2599375;0,86
3;vegetacao;NIR;0,261505;0,86
3;vegetacao;NIR;0,27135;0,86
3;vegetacao;NIR;0,254685;0,86
3;vegetacao;NIR;0,2434925;0,86
3;vegetacao;NIR;0,256995;0,86
3;vegetacao;NIR;0,2631275;0,86
3;vegetacao;NIR;0,1713325;0,86
3;vegetacao;NIR;0,17346375;0,86
3;vegetacao;NIR;0,17158;0,86
3;vegetacao;NIR;0,18137;0,86
3;vegetacao;NIR;0,18218125;0,86
3;vegetacao;NIR;0,18522;0,86
3;vegetacao;NIR;0,1974025;0,86
3;vegetacao;NIR;0,17521;0,86
3;vegetacao;NIR;0,15024;0,86
3;vegetacao;NIR;0,2283675;0,86
3;vegetacao;NIR;0,21437;0,86
3;vegetacao;NIR;0,24592625;0,86
3;vegetacao;NIR;0,23126875;0,86
3;vegetacao;NIR;0,2486625;0,86
3;vegetacao;NIR;0,1920675;0,86
3;vegetacao;NIR;0,2289725;0,86
3;vegetacao;NIR;0,21823375;0,86
3;vegetacao;NIR;0,19191625;0,86
3;vegetacao;NIR;0,1718;0,86
3;vegetacao;NIR;0,17074125;0,86
3;vegetacao;NIR;0,1672625;0,86
3;vegetacao;NIR;0,1769975;0,86
3;vegetacao;NIR;0,1784825;0,86
3;vegetacao;NIR;0,1655025;0,86
3;vegetacao;NIR;0,17356;0,86
3;vegetacao;NIR;0,20783875;0,86
3;vegetacao;NIR;0,1939925;0,86
3;vegetacao;NIR;0,1778775;0,86
3;vegetacao;NIR;0,20667;0,86
3;vegetacao;NIR;0,22417375;0,86
3;vegetacao;NIR;0,1941575;0,86
3;vegetacao;NIR;0,1711675;0,86
3;vegetacao;NIR;0,18599;0,86
3;vegetacao;NIR;0,16460875;0,86
3;vegetacao;NIR;0,18960625;0,86
3;vegetacao;NIR;0,202655;0,86
3;vegetacao;NIR;0,1641275;0,86
3;vegetacao;NIR;0,198695;0,86
3;vegetacao;NIR;0,1486725;0,86
3;vegetacao;NIR;0,20436;0,86
3;vegetacao;NIR;0,23406;0,86
3;vegetacao;NIR;0,158655;0,86
3;vegetacao;NIR;0,17851;0,86
3;vegetacao;NIR;0,227625;0,86
3;vegetacao;NIR;0,21602;0,86
3;vegetacao;NIR;0,20140375;0,86
3;vegetacao;NIR;0,158985;0,86
3;vegetacao;NIR;0,225425;0,86
3;vegetacao;NIR;0,168995;0,86
3;vegetacao;NIR;0,217835;0,86
3;vegetacao;NIR;0,2084025;0,86
3;vegetacao;NIR;0,2397525;0,86
3;vegetacao;NIR;0,22829875;0,86
3;vegetacao;NIR;0,211675;0,86
3;vegetacao;NIR;0,1980625;0,86
3;vegetacao;NIR;0,20612;0,86
3;vegetacao;NIR;0,21061625;0,86
3;vegetacao;NIR;0,20326;0,86
3;vegetacao;NIR;0,23850125;0,86
3;vegetacao;NIR;0,2366175;0,86
3;vegetacao;NIR;0,23030625;0,86
3;vegetacao;NIR;0,1986125;0,86
3;vegetacao;NIR;0,22395375;0,86
3;vegetacao;NIR;0,21666625;0,86
3;vegetacao;NIR;0,20601;0,86
3;vegetacao;NIR;0,2283675;0,86
3;vegetacao;NIR;0,23960125;0,86
3;vegetacao;NIR;0,200125;0,86
3;vegetacao;NIR;0,2176975;0,86
3;vegetacao;NIR;0,19958875;0,86
3;vegetacao;NIR;0,20161;0,86
3;vegetacao;NIR;0,1228225;0,86
3;vegetacao;NIR;0,23481625;0,86
3;vegetacao;NIR;0,2071925;0,86
3;vegetacao;NIR;0,16843125;0,86
3;vegetacao;NIR;0,1706725;0,86
3;vegetacao;NIR;0,21344875;0,86
3;vegetacao;NIR;0,1601675;0,86
3;vegetacao;NIR;0,173395;0,86
3;vegetacao;NIR;0,218385;0,86
3;vegetacao;NIR;0,188355;0,86
3;vegetacao;NIR;0,212885;0,86
3;vegetacao;NIR;0,13265375;0,86
3;vegetacao;NIR;0,14090375;0,86
3;vegetacao;NIR;0,14640375;0,86
3;vegetacao;NIR;0,16441625;0,86
3;vegetacao;NIR;0,18495875;0,86
3;vegetacao;NIR;0,1515875;0,86
3;vegetacao;NIR;0,201335;0,86
3;vegetacao;NIR;0,14678875;0,86
3;vegetacao;NIR;0,1965775;0,86
3;vegetacao;NIR;0,2713225;0,86
3;vegetacao;NIR;0,16801875;0,86
3;vegetacao;NIR;0,16546125;0,86
3;vegetacao;NIR;0,17994;0,86
3;vegetacao;NIR;0,1718275;0,86
3;vegetacao;NIR;0,20844375;0,86
3;vegetacao;NIR;0,2128025;0,86
3;vegetacao;NIR;0,17791875;0,86
3;vegetacao;NIR;0,187585;0,86
3;vegetacao;NIR;0,18605875;0,86
3;vegetacao;NIR;0,2026825;0,86
3;vegetacao;NIR;0,2079075;0,86
3;vegetacao;NIR;0,17015;0,86
3;vegetacao;NIR;0,23516;0,86
3;vegetacao;NIR;0,224105;0,86
3;vegetacao;NIR;0,2382125;0,86
3;vegetacao;NIR;0,154365;0,86
3;vegetacao;NIR;0,1472425;0,86
3;vegetacao;NIR;0,16047;0,86
3;vegetacao;NIR;0,21344875;0,86
3;vegetacao;NIR;0,223665;0,86
3;vegetacao;NIR;0,18335;0,86
3;vegetacao;NIR;0,1839;0,86
3;vegetacao;NIR;0,1436675;0,86
3;vegetacao;NIR;0,16675375;0,86
3;vegetacao;NIR;0,2086775;0,86
3;vegetacao;NIR;0,228065;0,86
3;vegetacao;NIR;0,186265;0,86
3;vegetacao;NIR;0,16576375;0,86
3;vegetacao;NIR;0,17494875;0,86
3;vegetacao;NIR;0,1696275;0,86
3;vegetacao;NIR;0,1912425;0,86
3;vegetacao;NIR;0,197265;0,86
3;vegetacao;NIR;0,20194;0,86
3;vegetacao;NIR;0,192205;0,86
3;vegetacao;NIR;0,18691125;0,86
3;vegetacao;NIR;0,1840375;0,86
3;vegetacao;NIR;0,18291;0,86
3;vegetacao;NIR;0,16832125;0,86
3;vegetacao;NIR;0,164925;0,86
3;vegetacao;NIR;0,17236375;0,86
3;vegetacao;NIR;0,17378;0,86
3;vegetacao;NIR;0,16686375;0,86
3;vegetacao;NIR;0,1905275;0,86
3;vegetacao;NIR;0,1712775;0,86
3;vegetacao;NIR;0,20750875;0,86
3;vegetacao;NIR;0,1762825;0,86
3;vegetacao;NIR;0,12615;0,86
3;vegetacao;NIR;0,1842025;0,86
3;vegetacao;NIR;0,1868425;0,86
3;vegetacao;NIR;0,174275;0,86
3;vegetacao;NIR;0,1777125;0,86
3;vegetacao;NIR;0,178895;0,86
3;vegetacao;NIR;0,16876125;0,86
3;vegetacao;NIR;0,2203925;0,86
3;vegetacao;NIR;0,243135;0,86
3;vegetacao;NIR;0,2210525;0,86
3;vegetacao;NIR;0,232685;0,86
3;vegetacao;NIR;0,23318;0,86
3;vegetacao;NIR;0,2267725;0,86
3;vegetacao;NIR;0,2470675;0,86
3;vegetacao;NIR;0,16513125;0,86
3;vegetacao;NIR;0,23751125;0,86
3;vegetacao;NIR;0,1522475;0,86
3;vegetacao;NIR;0,1799675;0,86
3;vegetacao;NIR;0,16839;0,86
3;vegetacao;NIR;0,173945;0,86
3;vegetacao;NIR;0,14291125;0,86
3;vegetacao;NIR;0,1846425;0,86
3;vegetacao;NIR;0,155795;0,86
3;vegetacao;NIR;0,21727125;0,86
3;vegetacao;NIR;0,23296;0,86
3;vegetacao;NIR;0,2546575;0,86
3;vegetacao;NIR;0,216625;0,86
3;vegetacao;NIR;0,254355;0,86
3;vegetacao;NIR;0,1724325;0,86
3;vegetacao;NIR;0,1821675;0,86
3;vegetacao;NIR;0,20599625;0,86
3;vegetacao;NIR;0,1828;0,86
3;vegetacao;NIR;0,18709;0,86
3;vegetacao;NIR;0,2230325;0,86
3;vegetacao;NIR;0,23861125;0,86
3;vegetacao;NIR;0,2211075;0,86
3;vegetacao;NIR;0,24979;0,86
3;vegetacao;NIR;0,2661525;0,86
3;vegetacao;NIR;0,2615325;0,86
3;vegetacao;NIR;0,2335925;0,86
3;vegetacao;NIR;0,247205;0,86
3;vegetacao;NIR;0,2530625;0,86
3;vegetacao;NIR;0,221575;0,86
3;vegetacao;NIR;0,2136825;0,86
3;vegetacao;NIR;0,193855;0,86
3;vegetacao;NIR;0,1866225;0,86
3;vegetacao;NIR;0,168555;0,86
3;vegetacao;NIR;0,1403675;0,86
3;vegetacao;NIR;0,15030875;0,86
3;vegetacao;NIR;0,19584875;0,86
3;vegetacao;NIR;0,1812325;0,86
3;vegetacao;NIR;0,18929;0,86
3;vegetacao;NIR;0,21767;0,86
3;vegetacao;NIR;0,22427;0,86
3;vegetacao;NIR;0,1900875;0,86
3;vegetacao;NIR;0,177795;0,86
3;vegetacao;NIR;0,176805;0,86
3;vegetacao;NIR;0,2020225;0,86
3;vegetacao;NIR;0,20887;0,86
3;vegetacao;NIR;0,20282;0,86
3;vegetacao;NIR;0,3110325;0,86
3;vegetacao;NIR;0,2026825;0,86
3;vegetacao;NIR;0,2301825;0,86
3;vegetacao;NIR;0,2409075;0,86
3;vegetacao;NIR;0,2121425;0,86
3;vegetacao;NIR;0,19138;0,86
3;vegetacao;NIR;0,2090625;0,86
3;vegetacao;NIR;0,19513375;0,86
3;vegetacao;NIR;0,22271625;0,86
3;vegetacao;NIR;0,19705875;0,86
3;vegetacao;NIR;0,187365;0,86
3;vegetacao;NIR;0,20635375;0,86
3;vegetacao;NIR;0,1872;0,86
3;vegetacao;NIR;0,1730925;0,86
1;sedimentos;SWIR1;0,61852375;1,61
1;sedimentos;SWIR1;0,6723825;1,61
1;sedimentos;SWIR1;0,616365;1,61
1;sedimentos;SWIR1;0,64599625;1,61
1;sedimentos;SWIR1;0,669275;1,61
1;sedimentos;SWIR1;0,627255;1,61
1;sedimentos;SWIR1;0,57259875;1,61
1;sedimentos;SWIR1;0,67549;1,61
1;sedimentos;SWIR1;0,6199125;1,61
1;sedimentos;SWIR1;0,38784;1,61
1;sedimentos;SWIR1;0,66934375;1,61
1;sedimentos;SWIR1;0,67989;1,61
1;sedimentos;SWIR1;0,64508875;1,61
1;sedimentos;SWIR1;0,6137525;1,61
1;sedimentos;SWIR1;0,6463125;1,61
1;sedimentos;SWIR1;0,41554625;1,61
1;sedimentos;SWIR1;0,484365;1,61
1;sedimentos;SWIR1;0,42612;1,61
1;sedimentos;SWIR1;0,6666625;1,61
1;sedimentos;SWIR1;0,66282625;1,61
1;sedimentos;SWIR1;0,6744725;1,61
1;sedimentos;SWIR1;0,66548;1,61
1;sedimentos;SWIR1;0,69447875;1,61
1;sedimentos;SWIR1;0,5611175;1,61
1;sedimentos;SWIR1;0,62916625;1,61
1;sedimentos;SWIR1;0,66656625;1,61
1;sedimentos;SWIR1;0,63986375;1,61
1;sedimentos;SWIR1;0,62083375;1,61
1;sedimentos;SWIR1;0,6398225;1,61
1;sedimentos;SWIR1;0,68495;1,61
1;sedimentos;SWIR1;0,62314375;1,61
1;sedimentos;SWIR1;0,6364125;1,61
1;sedimentos;SWIR1;0,6444425;1,61
1;sedimentos;SWIR1;0,624725;1,61
1;sedimentos;SWIR1;0,597995;1,61
1;sedimentos;SWIR1;0,23492625;1,61
1;sedimentos;SWIR1;0,51737875;1,61
1;sedimentos;SWIR1;0,63479;1,61
1;sedimentos;SWIR1;0,44026875;1,61
1;sedimentos;SWIR1;0,12142;1,61
1;sedimentos;SWIR1;0,4925875;1,61
1;sedimentos;SWIR1;0,557405;1,61
1;sedimentos;SWIR1;0,63963;1,61
1;sedimentos;SWIR1;0,62643;1,61
1;sedimentos;SWIR1;0,519455;1,61
1;sedimentos;SWIR1;0,62570125;1,61
1;sedimentos;SWIR1;0,4703675;1,61
1;sedimentos;SWIR1;0,6037425;1,61
1;sedimentos;SWIR1;0,6528025;1,61
1;sedimentos;SWIR1;0,652115;1,61
1;sedimentos;SWIR1;0,3976025;1,61
1;sedimentos;SWIR1;0,65779375;1,61
1;sedimentos;SWIR1;0,64165125;1,61
1;sedimentos;SWIR1;0,43111125;1,61
1;sedimentos;SWIR1;0,1730925;1,61
1;sedimentos;SWIR1;0,40379;1,61
1;sedimentos;SWIR1;0,609875;1,61
1;sedimentos;SWIR1;0,59365;1,61
1;sedimentos;SWIR1;0,56923;1,61
1;sedimentos;SWIR1;0,638365;1,61
1;sedimentos;SWIR1;0,6480175;1,61
1;sedimentos;SWIR1;0,62064125;1,61
1;sedimentos;SWIR1;0,6395475;1,61
1;sedimentos;SWIR1;0,6550575;1,61
1;sedimentos;SWIR1;0,6805225;1,61
1;sedimentos;SWIR1;0,599535;1,61
1;sedimentos;SWIR1;0,63347;1,61
1;sedimentos;SWIR1;0,64910375;1,61
1;sedimentos;SWIR1;0,65320125;1,61
1;sedimentos;SWIR1;0,630885;1,61
1;sedimentos;SWIR1;0,675655;1,61
1;sedimentos;SWIR1;0,63881875;1,61
1;sedimentos;SWIR1;0,6324525;1,61
1;sedimentos;SWIR1;0,65666625;1,61
1;sedimentos;SWIR1;0,6404;1,61
1;sedimentos;SWIR1;0,676095;1,61
1;sedimentos;SWIR1;0,66695125;1,61
1;sedimentos;SWIR1;0,67824;1,61
1;sedimentos;SWIR1;0,6628125;1,61
1;sedimentos;SWIR1;0,6553325;1,61
1;sedimentos;SWIR1;0,593815;1,61
1;sedimentos;SWIR1;0,620325;1,61
1;sedimentos;SWIR1;0,67714;1,61
1;sedimentos;SWIR1;0,6319025;1,61
1;sedimentos;SWIR1;0,6053925;1,61
1;sedimentos;SWIR1;0,6486775;1,61
1;sedimentos;SWIR1;0,6356975;1,61
1;sedimentos;SWIR1;0,66090125;1,61
1;sedimentos;SWIR1;0,69766875;1,61
1;sedimentos;SWIR1;0,6240375;1,61
1;sedimentos;SWIR1;0,651125;1,61
1;sedimentos;SWIR1;0,6572575;1,61
1;sedimentos;SWIR1;0,658935;1,61
1;sedimentos;SWIR1;0,621975;1,61
1;sedimentos;SWIR1;0,47353;1,61
1;sedimentos;SWIR1;0,6738675;1,61
1;sedimentos;SWIR1;0,6393825;1,61
1;sedimentos;SWIR1;0,62401;1,61
1;sedimentos;SWIR1;0,66021375;1,61
1;sedimentos;SWIR1;0,64777;1,61
1;sedimentos;SWIR1;0,57171875;1,61
1;sedimentos;SWIR1;0,47243;1,61
1;sedimentos;SWIR1;0,63281;1,61
1;sedimentos;SWIR1;0,629455;1,61
1;sedimentos;SWIR1;0,5890575;1,61
1;sedimentos;SWIR1;0,50048;1,61
1;sedimentos;SWIR1;0,5830075;1,61
1;sedimentos;SWIR1;0,55021375;1,61
1;sedimentos;SWIR1;0,326185;1,61
1;sedimentos;SWIR1;0,531335;1,61
1;sedimentos;SWIR1;0,54199125;1,61
1;sedimentos;SWIR1;0,642545;1,61
1;sedimentos;SWIR1;0,61233625;1,61
1;sedimentos;SWIR1;0,6130925;1,61
1;sedimentos;SWIR1;0,57067375;1,61
1;sedimentos;SWIR1;0,4523;1,61
1;sedimentos;SWIR1;0,60290375;1,61
1;sedimentos;SWIR1;0,63292;1,61
1;sedimentos;SWIR1;0,6871775;1,61
1;sedimentos;SWIR1;0,5005075;1,61
1;sedimentos;SWIR1;0,60570875;1,61
1;sedimentos;SWIR1;0,5975825;1,61
1;sedimentos;SWIR1;0,5620525;1,61
1;sedimentos;SWIR1;0,6592375;1,61
1;sedimentos;SWIR1;0,630775;1,61
1;sedimentos;SWIR1;0,41776;1,61
1;sedimentos;SWIR1;0,5470925;1,61
1;sedimentos;SWIR1;0,51896;1,61
1;sedimentos;SWIR1;0,51924875;1,61
1;sedimentos;SWIR1;0,4108025;1,61
1;sedimentos;SWIR1;0,60355;1,61
1;sedimentos;SWIR1;0,6392175;1,61
1;sedimentos;SWIR1;0,541455;1,61
1;sedimentos;SWIR1;0,62038;1,61
1;sedimentos;SWIR1;0,5986;1,61
1;sedimentos;SWIR1;0,55669;1,61
1;sedimentos;SWIR1;0,62113625;1,61
1;sedimentos;SWIR1;0,550695;1,61
1;sedimentos;SWIR1;0,432885;1,61
1;sedimentos;SWIR1;0,57345125;1,61
1;sedimentos;SWIR1;0,440695;1,61
1;sedimentos;SWIR1;0,6064375;1,61
1;sedimentos;SWIR1;0,63226;1,61
1;sedimentos;SWIR1;0,504;1,61
1;sedimentos;SWIR1;0,50398625;1,61
1;sedimentos;SWIR1;0,4974275;1,61
1;sedimentos;SWIR1;0,49091;1,61
1;sedimentos;SWIR1;0,4340125;1,61
1;sedimentos;SWIR1;0,4444075;1,61
1;sedimentos;SWIR1;0,45641125;1,61
1;sedimentos;SWIR1;0,45641125;1,61
1;sedimentos;SWIR1;0,1155075;1,61
1;sedimentos;SWIR1;0,50442625;1,61
1;sedimentos;SWIR1;0,6517575;1,61
1;sedimentos;SWIR1;0,62374875;1,61
1;sedimentos;SWIR1;0,3857225;1,61
1;sedimentos;SWIR1;0,4141025;1,61
1;sedimentos;SWIR1;0,6057775;1,61
1;sedimentos;SWIR1;0,5524275;1,61
1;sedimentos;SWIR1;0,62204375;1,61
1;sedimentos;SWIR1;0,64569375;1,61
1;sedimentos;SWIR1;0,6108375;1,61
1;sedimentos;SWIR1;0,1362975;1,61
1;sedimentos;SWIR1;0,6303075;1,61
1;sedimentos;SWIR1;0,5373575;1,61
1;sedimentos;SWIR1;0,52193;1,61
1;sedimentos;SWIR1;0,30092625;1,61
1;sedimentos;SWIR1;0,58208625;1,61
1;sedimentos;SWIR1;0,3487075;1,61
1;sedimentos;SWIR1;0,6099575;1,61
1;sedimentos;SWIR1;0,61140125;1,61
1;sedimentos;SWIR1;0,5296025;1,61
1;sedimentos;SWIR1;0,39818;1,61
1;sedimentos;SWIR1;0,5794875;1,61
1;sedimentos;SWIR1;0,6055025;1,61
1;sedimentos;SWIR1;0,07148;1,61
1;sedimentos;SWIR1;0,62478;1,61
1;sedimentos;SWIR1;0,61621375;1,61
1;sedimentos;SWIR1;0,5568825;1,61
1;sedimentos;SWIR1;0,5065575;1,61
1;sedimentos;SWIR1;0,61378;1,61
1;sedimentos;SWIR1;0,4452325;1,61
1;sedimentos;SWIR1;0,53233875;1,61
1;sedimentos;SWIR1;0,37508;1,61
1;sedimentos;SWIR1;0,5762425;1,61
1;sedimentos;SWIR1;0,4873625;1,61
1;sedimentos;SWIR1;0,16993;1,61
1;sedimentos;SWIR1;0,331465;1,61
1;sedimentos;SWIR1;0,5205825;1,61
1;sedimentos;SWIR1;0,3786;1,61
1;sedimentos;SWIR1;0,46077;1,61
1;sedimentos;SWIR1;0,447405;1,61
1;sedimentos;SWIR1;0,57831875;1,61
1;sedimentos;SWIR1;0,58441;1,61
1;sedimentos;SWIR1;0,44035125;1,61
1;sedimentos;SWIR1;0,1187525;1,61
1;sedimentos;SWIR1;0,5919725;1,61
1;sedimentos;SWIR1;0,25782;1,61
1;sedimentos;SWIR1;0,41721;1,61
1;sedimentos;SWIR1;0,38458125;1,61
1;sedimentos;SWIR1;0,2804525;1,61
2;agua;SWIR1;0,0107875;1,61
2;agua;SWIR1;0,0110075;1,61
2;agua;SWIR1;0,01176375;1,61
2;agua;SWIR1;0,02350625;1,61
2;agua;SWIR1;0,0112825;1,61
2;agua;SWIR1;0,00992125;1,61
2;agua;SWIR1;0,011035;1,61
2;agua;SWIR1;0,01434875;1,61
2;agua;SWIR1;0,0093025;1,61
2;agua;SWIR1;0,0071025;1,61
2;agua;SWIR1;0,009275;1,61
2;agua;SWIR1;0,01615;1,61
2;agua;SWIR1;0,01396375;1,61
2;agua;SWIR1;0,0073225;1,61
2;agua;SWIR1;0,01527;1,61
2;agua;SWIR1;0,0113375;1,61
2;agua;SWIR1;0,0126575;1,61
2;agua;SWIR1;0,018075;1,61
2;agua;SWIR1;0,0148575;1,61
2;agua;SWIR1;0,01074625;1,61
2;agua;SWIR1;0,0723325;1,61
